Setpoint,Actual,Output
100,101.18,10.8
100,101.18,10.8
100,101.18,10.8
100,101.23,10.8
100,101.23,10.68
100,101.23,10.68
100,101.16,10.68
100,101.16,10.68
100,101.16,10.85
100,101.19,10.85
100,101.19,10.85
100,101.19,10.85
100,101.2,10.72
100,101.2,10.72
100,101.2,10.72
100,101.2,10.72
100,101.2,10.72
100,101.2,10.72
100,101.16,10.72
100,101.16,10.72
100,101.16,10.83
100,101.21,10.83
100,101.21,10.83
100,101.21,10.83
100,101.09,10.98
100,101.09,10.98
100,101.09,10.98
100,101.23,10.98
100,101.23,10.64
100,101.23,10.64
100,101.2,10.64
100,101.2,10.64
100,101.2,10.69
100,101.25,10.69
100,101.25,10.69
100,101.25,10.69
100,101.23,10.62
100,101.23,10.62
100,101.23,10.62
100,101.16,10.62
100,101.16,10.79
100,101.16,10.79
100,101.28,10.79
100,101.28,10.79
100,101.28,10.47
100,101.23,10.47
100,101.23,10.47
100,101.23,10.47
100,101.2,10.66
100,101.2,10.66
100,101.2,10.66
100,101.18,10.66
100,101.18,10.71
100,101.18,10.71
100,101.21,10.71
100,101.21,10.71
100,101.21,10.63
100,101.32,10.63
100,101.32,10.63
100,101.32,10.63
100,101.2,10.64
100,101.2,10.64
100,101.2,10.64
100,101.33,10.64
100,101.33,10.32
100,101.33,10.32
100,101.19,10.32
100,101.19,10.32
100,101.19,10.66
100,101.19,10.66
100,101.19,10.66
100,101.19,10.66
100,101.26,10.48
100,101.26,10.48
100,101.26,10.48
100,101.27,10.48
100,101.27,10.43
100,101.27,10.43
100,101.2,10.43
100,101.2,10.43
100,101.2,10.6
100,101.25,10.6
100,101.25,10.6
100,101.25,10.6
100,101.27,10.42
100,101.27,10.42
100,101.27,10.42
100,101.18,10.42
100,101.18,10.64
100,101.18,10.64
100,101.23,10.64
100,101.23,10.64
100,101.23,10.5
100,101.18,10.5
100,101.18,10.5
100,101.18,10.5
100,101.23,10.49
100,101.23,10.49
100,101.23,10.49
100,101.23,10.49
100,101.23,10.49
100,101.23,10.49
100,101.19,10.49
100,101.19,10.49
100,101.19,10.6
100,101.23,10.6
100,101.23,10.6
100,101.23,10.6
100,101.3,10.29
100,101.3,10.29
100,101.3,10.29
100,101.3,10.29
100,101.3,10.31
100,101.3,10.31
100,101.21,10.31
100,101.21,10.31
100,101.21,10.51
100,101.23,10.51
100,101.23,10.51
100,101.23,10.51
100,101.25,10.41
100,101.25,10.41
100,101.25,10.41
100,101.23,10.41
100,101.23,10.44
100,101.23,10.44
100,101.26,10.44
100,101.26,10.44
100,101.26,10.37
100,101.32,10.37
100,101.32,10.37
100,101.32,10.37
100,101.23,10.45
100,101.23,10.45
100,101.23,10.45
100,101.25,10.45
100,101.25,10.38
100,101.25,10.38
100,101.28,10.38
100,101.28,10.38
100,101.28,10.29
100,101.3,10.29
100,101.3,10.29
100,101.3,10.29
100,101.3,10.23
100,101.3,10.23
100,101.3,10.23
100,101.3,10.23
100,101.3,10.24
100,101.3,10.24
100,101.28,10.24
100,101.28,10.24
100,101.28,10.27
100,101.33,10.27
100,101.33,10.27
100,101.33,10.27
100,101.3,10.22
100,101.3,10.22
100,101.3,10.22
100,101.33,10.22
100,101.33,10.14
100,101.33,10.14
100,101.3,10.14
100,101.3,10.14
100,101.3,10.19
100,101.34,10.19
100,101.34,10.19
100,101.34,10.19
100,101.32,10.14
100,101.32,10.14
100,101.32,10.14
100,101.3,10.14
100,101.3,10.17
100,101.3,10.17
100,101.21,10.17
100,101.21,10.17
100,101.21,10.4
100,101.27,10.4
100,101.27,10.4
100,101.27,10.4
100,101.33,10.1
100,101.33,10.1
100,101.33,10.1
100,101.32,10.1
100,101.32,10.11
100,101.32,10.11
100,101.33,10.11
100,101.33,10.11
100,101.33,10.08
100,101.21,10.08
100,101.21,10.08
100,101.21,10.08
100,101.23,10.31
100,101.23,10.31
100,101.23,10.31
100,101.23,10.31
100,101.23,10.32
100,101.23,10.32
100,101.37,10.32
100,101.37,10.32
100,101.37,9.94
100,101.34,9.94
100,101.34,9.94
100,101.34,9.94
100,101.37,9.93
100,101.37,9.93
100,101.37,9.93
100,101.26,9.93
100,101.26,10.22
100,101.26,10.22
100,101.3,10.22
100,101.3,10.22
100,101.3,10.09
100,101.37,10.09
100,101.37,10.09
100,101.37,10.09
100,101.33,10.03
100,101.33,10.03
100,101.33,10.03
100,101.3,10.03
100,101.3,10.1
100,101.3,10.1
100,101.33,10.1
100,101.33,10.1
100,101.33,10.01
100,101.21,10.01
100,101.21,10.01
100,101.21,10.01
100,101.23,10.26
100,101.23,10.26
100,101.23,10.26
100,101.2,10.26
100,101.2,10.31
100,101.2,10.31
100,101.19,10.31
100,101.19,10.31
100,101.19,10.34
100,101.2,10.34
100,101.2,10.34
100,101.2,10.34
100,101.18,10.35
100,101.18,10.35
100,101.18,10.35
100,101.19,10.35
100,101.19,10.33
100,101.19,10.33
100,101.23,10.33
100,101.23,10.33
100,101.23,10.22
100,101.18,10.22
100,101.18,10.22
100,101.18,10.22
100,101.2,10.27
100,101.2,10.27
100,101.2,10.27
100,101.07,10.27
100,101.07,10.6
100,101.07,10.6
100,101.12,10.6
100,101.12,10.6
100,101.12,10.48
100,101.13,10.48
100,101.13,10.48
100,101.13,10.48
100,101.16,10.37
100,101.16,10.37
100,101.16,10.37
100,101.16,10.37
100,101.16,10.34
100,101.16,10.34
100,101.09,10.34
100,101.09,10.34
100,101.09,10.53
100,101.06,10.53
100,101.06,10.53
100,101.06,10.53
100,101.12,10.45
100,101.12,10.45
100,101.12,10.45
100,101.09,10.45
100,101.09,10.52
100,101.09,10.52
100,101,10.52
100,101,10.52
100,101,10.73
100,101.09,10.73
100,101.09,10.73
100,101.09,10.73
100,101.09,10.51
100,101.09,10.51
100,101.09,10.51
100,101.06,10.51
100,101.06,10.56
100,101.06,10.56
100,100.96,10.56
100,100.96,10.56
100,100.96,10.81
100,100.96,10.81
100,100.96,10.81
100,100.96,10.81
100,101.02,10.65
100,101.02,10.65
100,101.02,10.65
100,100.96,10.65
100,100.96,10.8
100,100.96,10.8
100,100.98,10.8
100,100.98,10.8
100,100.98,10.75
100,100.98,10.75
100,100.98,10.75
100,100.98,10.75
100,101,10.69
100,101,10.69
100,101,10.69
100,101,10.69
100,101,10.68
100,101,10.68
100,100.96,10.68
100,100.96,10.68
100,100.96,10.77
100,100.91,10.77
100,100.91,10.77
100,100.91,10.77
100,100.95,10.79
100,100.95,10.79
100,100.95,10.79
100,100.98,10.79
100,100.98,10.72
100,100.98,10.72
100,100.94,10.72
100,100.94,10.72
100,100.94,10.81
100,100.98,10.81
100,100.98,10.81
100,100.98,10.81
100,100.98,10.69
100,100.98,10.69
100,100.98,10.69
100,100.89,10.69
100,100.89,10.92
100,100.89,10.92
100,100.96,10.92
100,100.96,10.92
100,100.96,10.74
100,100.95,10.74
100,100.95,10.74
100,100.95,10.74
100,100.91,10.87
100,100.91,10.87
100,100.91,10.87
100,100.94,10.87
100,100.94,10.79
100,100.94,10.79
100,100.91,10.79
100,100.91,10.79
100,100.91,10.86
100,101.02,10.86
100,101.02,10.86
100,101.02,10.86
100,100.91,10.83
100,100.91,10.83
100,100.91,10.83
100,100.98,10.83
100,100.98,10.65
100,100.98,10.65
100,100.89,10.65
100,100.89,10.65
100,100.89,10.88
100,101.02,10.88
100,101.02,10.88
100,101.02,10.88
100,100.87,10.93
100,100.87,10.93
100,100.87,10.93
100,100.91,10.93
100,100.91,10.83
100,100.91,10.83
100,100.93,10.83
100,100.93,10.83
100,100.93,10.77
100,100.95,10.77
100,100.95,10.77
100,100.95,10.77
100,100.91,10.8
100,100.91,10.8
100,100.91,10.8
100,100.89,10.8
100,100.89,10.85
100,100.89,10.85
100,100.93,10.85
100,100.93,10.85
100,100.93,10.75
100,100.93,10.75
100,100.93,10.75
100,100.93,10.75
100,100.91,10.78
100,100.91,10.78
100,100.91,10.78
100,100.93,10.78
100,100.93,10.74
100,100.93,10.74
100,100.91,10.74
100,100.91,10.74
100,100.91,10.77
100,100.98,10.77
100,100.98,10.77
100,100.98,10.77
100,100.93,10.73
100,100.93,10.73
100,100.93,10.73
100,100.93,10.73
100,100.93,10.72
100,100.93,10.72
100,100.91,10.72
100,100.91,10.72
100,100.91,10.76
100,100.98,10.76
100,100.98,10.76
100,100.98,10.76
100,100.93,10.71
100,100.93,10.71
100,100.93,10.71
100,100.86,10.71
100,100.86,10.88
100,100.86,10.88
100,100.91,10.88
100,100.91,10.88
100,100.91,10.74
100,100.93,10.74
100,100.93,10.74
100,100.93,10.74
100,100.94,10.68
100,100.94,10.68
100,100.94,10.68
100,100.91,10.68
100,100.91,10.75
100,100.91,10.75
100,100.86,10.75
100,100.86,10.75
100,100.86,10.86
100,100.84,10.86
100,100.84,10.86
100,100.84,10.86
100,100.86,10.86
100,100.86,10.86
100,100.86,10.86
100,100.93,10.86
100,100.93,10.67
100,100.93,10.67
100,100.81,10.67
100,100.81,10.67
100,100.81,10.96
100,100.88,10.96
100,100.88,10.96
100,100.88,10.96
100,100.91,10.72
100,100.91,10.72
100,100.91,10.72
100,100.91,10.72
100,100.91,10.72
100,100.91,10.72
100,100.82,10.72
100,100.82,10.72
100,100.82,10.93
100,100.84,10.93
100,100.84,10.93
100,100.84,10.93
100,100.86,10.82
100,100.86,10.82
100,100.86,10.82
100,100.91,10.82
100,100.91,10.68
100,100.91,10.68
100,100.88,10.68
100,100.88,10.68
100,100.88,10.75
100,100.86,10.75
100,100.86,10.75
100,100.86,10.75
100,100.82,10.91
100,100.82,10.91
100,100.82,10.91
100,100.86,10.91
100,100.86,10.8
100,100.86,10.8
100,100.8,10.8
100,100.8,10.8
100,100.8,10.95
100,100.79,10.95
100,100.79,10.95
100,100.79,10.95
100,100.86,10.79
100,100.86,10.79
100,100.86,10.79
100,100.79,10.79
100,100.79,10.96
100,100.79,10.96
100,100.81,10.96
100,100.81,10.96
100,100.81,10.9
100,100.81,10.9
100,100.81,10.9
100,100.81,10.9
100,100.86,10.78
100,100.86,10.78
100,100.86,10.78
100,100.77,10.78
100,100.77,11.01
100,100.77,11.01
100,100.79,11.01
100,100.79,11.01
100,100.79,10.95
100,100.8,10.95
100,100.8,10.95
100,100.8,10.95
100,100.86,10.76
100,100.86,10.76
100,100.86,10.76
100,100.74,10.76
100,100.74,11.05
100,100.74,11.05
100,100.75,11.05
100,100.75,11.05
100,100.75,11.03
100,100.79,11.03
100,100.79,11.03
100,100.79,11.03
100,100.73,11.08
100,100.73,11.08
100,100.73,11.08
100,100.75,11.08
100,100.75,11.02
100,100.75,11.02
100,100.77,11.02
100,100.77,11.02
100,100.77,10.98
100,100.74,10.98
100,100.74,10.98
100,100.74,10.98
100,100.77,10.95
100,100.77,10.95
100,100.77,10.95
100,100.81,10.95
100,100.81,10.85
100,100.81,10.85
100,100.7,10.85
100,100.7,10.85
100,100.7,11.12
100,100.72,11.12
100,100.72,11.12
100,100.72,11.12
100,100.68,11.17
100,100.68,11.17
100,100.68,11.17
100,100.73,11.17
100,100.73,11.05
100,100.73,11.05
100,100.77,11.05
100,100.77,11.05
100,100.77,10.93
100,100.7,10.93
100,100.7,10.93
100,100.7,10.93
100,100.77,10.94
100,100.77,10.94
100,100.77,10.94
100,100.72,10.94
100,100.72,11.06
100,100.72,11.06
100,100.66,11.06
100,100.66,11.06
100,100.66,11.21
100,100.67,11.21
100,100.67,11.21
100,100.67,11.21
100,100.67,11.17
100,100.67,11.17
100,100.67,11.17
100,100.6,11.17
100,100.6,11.34
100,100.6,11.34
100,100.68,11.34
100,100.68,11.34
100,100.68,11.14
100,100.61,11.14
100,100.61,11.14
100,100.61,11.14
100,100.66,11.19
100,100.66,11.19
100,100.66,11.19
100,100.61,11.19
100,100.61,11.31
100,100.61,11.31
100,100.61,11.31
100,100.61,11.31
100,100.61,11.3
100,100.68,11.3
100,100.68,11.3
100,100.68,11.3
100,100.52,11.52
100,100.52,11.52
100,100.52,11.52
100,100.66,11.52
100,100.66,11.18
100,100.66,11.18
100,100.55,11.18
100,100.55,11.18
100,100.55,11.45
100,100.5,11.45
100,100.5,11.45
100,100.5,11.45
100,100.6,11.31
100,100.6,11.31
100,100.6,11.31
100,100.6,11.31
100,100.6,11.31
100,100.6,11.31
100,100.57,11.31
100,100.57,11.31
100,100.57,11.38
100,100.59,11.38
100,100.59,11.38
100,100.59,11.38
100,100.55,11.44
100,100.55,11.44
100,100.55,11.44
100,100.56,11.44
100,100.56,11.39
100,100.56,11.39
100,100.5,11.39
100,100.5,11.39
100,100.5,11.55
100,100.5,11.55
100,100.5,11.55
100,100.5,11.55
100,100.52,11.5
100,100.52,11.5
100,100.52,11.5
100,100.5,11.5
100,100.5,11.54
100,100.5,11.54
100,100.49,11.54
100,100.49,11.54
100,100.49,11.56
100,100.5,11.56
100,100.5,11.56
100,100.5,11.56
100,100.45,11.67
100,100.45,11.67
100,100.45,11.67
100,100.48,11.67
100,100.48,11.59
100,100.48,11.59
100,100.59,11.59
100,100.59,11.59
100,100.59,11.31
100,100.5,11.31
100,100.5,11.31
100,100.5,11.31
100,100.42,11.72
100,100.42,11.72
100,100.42,11.72
100,100.4,11.72
100,100.4,11.78
100,100.4,11.78
100,100.42,11.78
100,100.42,11.78
100,100.42,11.72
100,100.49,11.72
100,100.49,11.72
100,100.49,11.72
100,100.41,11.75
100,100.41,11.75
100,100.41,11.75
100,100.42,11.75
100,100.42,11.71
100,100.42,11.71
100,100.43,11.71
100,100.43,11.71
100,100.43,11.69
100,100.42,11.69
100,100.42,11.69
100,100.42,11.69
100,100.35,11.88
100,100.35,11.88
100,100.35,11.88
100,100.4,11.88
100,100.4,11.76
100,100.4,11.76
100,100.42,11.76
100,100.42,11.76
100,100.42,11.7
100,100.42,11.7
100,100.42,11.7
100,100.42,11.7
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.4,11.75
100,100.43,11.75
100,100.43,11.75
100,100.43,11.75
100,100.37,11.81
100,100.37,11.81
100,100.37,11.81
100,100.35,11.81
100,100.35,11.87
100,100.35,11.87
100,100.4,11.87
100,100.4,11.87
100,100.4,11.75
100,100.29,11.75
100,100.29,11.75
100,100.29,11.75
100,100.33,11.92
100,100.33,11.92
100,100.33,11.92
100,100.35,11.92
100,100.35,11.86
100,100.35,11.86
100,100.38,11.86
100,100.38,11.86
100,100.38,11.78
100,100.34,11.78
100,100.34,11.78
100,100.34,11.78
100,100.27,12.07
100,100.27,12.07
100,100.27,12.07
100,100.31,12.07
100,100.31,11.95
100,100.31,11.95
100,100.31,11.95
100,100.31,11.95
100,100.31,11.95
100,100.36,11.95
100,100.36,11.95
100,100.36,11.95
100,100.29,12.01
100,100.29,12.01
100,100.29,12.01
100,100.31,12.01
100,100.31,11.95
100,100.31,11.95
100,100.34,11.95
100,100.34,11.95
100,100.34,11.89
100,100.27,11.89
100,100.27,11.89
100,100.27,11.89
100,100.22,12.18
100,100.22,12.18
100,100.22,12.18
100,100.31,12.18
100,100.31,11.94
100,100.31,11.94
100,100.23,11.94
100,100.23,11.94
100,100.23,12.14
100,100.31,12.14
100,100.31,12.14
100,100.31,12.14
100,100.19,12.25
100,100.19,12.25
100,100.19,12.25
100,100.17,12.25
100,100.17,12.29
100,100.17,12.29
100,100.22,12.29
100,100.22,12.29
100,100.22,12.17
100,100.23,12.17
100,100.23,12.17
100,100.23,12.17
100,100.2,12.23
100,100.2,12.23
100,100.2,12.23
100,100.23,12.23
100,100.23,12.13
100,100.23,12.13
100,100.17,12.13
100,100.17,12.13
100,100.17,12.28
100,100.17,12.28
100,100.17,12.28
100,100.17,12.28
100,100.17,12.28
100,100.17,12.28
100,100.17,12.28
100,100.19,12.28
100,100.19,12.24
100,100.19,12.24
100,100.19,12.24
100,100.19,12.24
100,100.19,12.24
100,100.23,12.24
100,100.23,12.24
100,100.23,12.24
100,100.16,12.32
100,100.16,12.32
100,100.16,12.32
100,100.13,12.32
100,100.13,12.38
100,100.13,12.38
100,100.13,12.38
100,100.13,12.38
100,100.13,12.38
100,100.19,12.38
100,100.19,12.38
100,100.19,12.38
100,100.2,12.22
100,100.2,12.22
100,100.2,12.22
100,100.1,12.22
100,100.1,12.45
100,100.1,12.45
100,100.15,12.45
100,100.15,12.45
100,100.15,12.33
100,100.17,12.33
100,100.17,12.33
100,100.17,12.33
100,100.16,12.31
100,100.16,12.31
100,100.16,12.31
100,100.06,12.31
100,100.06,12.55
100,100.06,12.55
100,100.06,12.55
100,100.06,12.55
100,100.06,12.55
100,100.05,12.55
100,100.05,12.55
100,100.05,12.55
100,100.03,12.63
100,100.03,12.63
100,100.03,12.63
100,100.06,12.63
100,100.06,12.55
100,100.06,12.55
100,100.03,12.55
100,100.03,12.55
100,100.03,12.62
100,99.99,12.62
100,99.99,12.62
100,99.99,12.62
100,100.09,12.49
100,100.09,12.49
100,100.09,12.49
100,99.97,12.49
100,99.97,12.78
100,99.97,12.78
100,99.98,12.78
100,99.98,12.78
100,99.98,12.74
100,100.01,12.74
100,100.01,12.74
100,100.01,12.74
100,99.98,12.74
100,99.98,12.74
100,99.98,12.74
100,100.01,12.74
100,100.01,12.68
100,100.01,12.68
100,99.99,12.68
100,99.99,12.68
100,99.99,12.72
100,99.91,12.72
100,99.91,12.72
100,99.91,12.72
100,99.97,12.78
100,99.97,12.78
100,99.97,12.78
100,99.92,12.78
100,99.92,12.9
100,99.92,12.9
100,99.94,12.9
100,99.94,12.9
100,99.94,12.86
100,99.9,12.86
100,99.9,12.86
100,99.9,12.86
100,99.87,13.02
100,99.87,13.02
100,99.87,13.02
100,99.86,13.02
100,99.86,13.06
100,99.86,13.06
100,99.86,13.06
100,99.86,13.06
100,99.86,13.06
100,99.87,13.06
100,99.87,13.06
100,99.87,13.06
100,99.84,13.12
100,99.84,13.12
100,99.84,13.12
100,99.83,13.12
100,99.83,13.14
100,99.83,13.14
100,99.8,13.14
100,99.8,13.14
100,99.8,13.2
100,99.84,13.2
100,99.84,13.2
100,99.84,13.2
100,99.8,13.2
100,99.8,13.2
100,99.8,13.2
100,99.86,13.2
100,99.86,13.06
100,99.86,13.06
100,99.8,13.06
100,99.8,13.06
100,99.8,13.2
100,99.79,13.2
100,99.79,13.2
100,99.79,13.2
100,99.79,13.24
100,99.79,13.24
100,99.79,13.24
100,99.72,13.24
100,99.72,13.42
100,99.72,13.42
100,99.78,13.42
100,99.78,13.42
100,99.78,13.26
100,99.76,13.26
100,99.76,13.26
100,99.76,13.26
100,99.79,13.25
100,99.79,13.25
100,99.79,13.25
100,99.72,13.25
100,99.72,13.42
100,99.72,13.42
100,99.78,13.42
100,99.78,13.42
100,99.78,13.27
100,99.79,13.27
100,99.79,13.27
100,99.79,13.27
100,99.74,13.37
100,99.74,13.37
100,99.74,13.37
100,99.71,13.37
100,99.71,13.45
100,99.71,13.45
100,99.77,13.45
100,99.77,13.45
100,99.77,13.31
100,99.74,13.31
100,99.74,13.31
100,99.74,13.31
100,99.71,13.45
100,99.71,13.45
100,99.71,13.45
100,99.74,13.45
100,99.74,13.37
100,99.74,13.37
100,99.69,13.37
100,99.69,13.37
100,99.69,13.51
100,99.64,13.51
100,99.64,13.51
100,99.64,13.51
100,99.67,13.55
100,99.67,13.55
100,99.67,13.55
100,99.67,13.55
100,99.67,13.56
100,99.67,13.56
100,99.72,13.56
100,99.72,13.56
100,99.72,13.44
100,99.67,13.44
100,99.67,13.44
100,99.67,13.44
100,99.65,13.62
100,99.65,13.62
100,99.65,13.62
100,99.6,13.62
100,99.6,13.74
100,99.6,13.74
100,99.66,13.74
100,99.66,13.74
100,99.66,13.58
100,99.67,13.58
100,99.67,13.58
100,99.67,13.58
100,99.77,13.33
100,99.77,13.33
100,99.77,13.33
100,99.64,13.33
100,99.64,13.65
100,99.64,13.65
100,99.64,13.65
100,99.64,13.65
100,99.64,13.65
100,99.67,13.65
100,99.67,13.65
100,99.67,13.65
100,99.56,13.85
100,99.56,13.85
100,99.56,13.85
100,99.66,13.85
100,99.66,13.59
100,99.66,13.59
100,99.6,13.59
100,99.6,13.59
100,99.6,13.75
100,99.66,13.75
100,99.66,13.75
100,99.66,13.75
100,99.6,13.75
100,99.6,13.75
100,99.6,13.75
100,99.62,13.75
100,99.62,13.7
100,99.62,13.7
100,99.6,13.7
100,99.6,13.7
100,99.6,13.76
100,99.6,13.76
100,99.6,13.76
100,99.6,13.76
100,99.64,13.66
100,99.64,13.66
100,99.64,13.66
100,99.53,13.66
100,99.53,13.94
100,99.53,13.94
100,99.56,13.94
100,99.56,13.94
100,99.56,13.86
100,99.6,13.86
100,99.6,13.86
100,99.6,13.86
100,99.62,13.71
100,99.62,13.71
100,99.62,13.71
100,99.59,13.71
100,99.59,13.81
100,99.59,13.81
100,99.52,13.81
100,99.52,13.81
100,99.52,13.99
100,99.53,13.99
100,99.53,13.99
100,99.53,13.99
100,99.56,13.87
100,99.56,13.87
100,99.56,13.87
100,99.55,13.87
100,99.55,13.9
100,99.55,13.9
100,99.52,13.9
100,99.52,13.9
100,99.52,14
100,99.59,14
100,99.59,14
100,99.59,14
100,99.52,14
100,99.52,14
100,99.52,14
100,99.58,14
100,99.58,13.85
100,99.58,13.85
100,99.47,13.85
100,99.47,13.85
100,99.47,14.12
100,99.52,14.12
100,99.52,14.12
100,99.52,14.12
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.48,14.09
100,99.59,14.09
100,99.59,14.09
100,99.59,14.09
100,99.54,13.96
100,99.54,13.96
100,99.54,13.96
100,99.51,13.96
100,99.51,14.04
100,99.51,14.04
100,99.41,14.04
100,99.41,14.04
100,99.41,14.28
100,99.51,14.28
100,99.51,14.28
100,99.51,14.28
100,99.44,14.22
100,99.44,14.22
100,99.44,14.22
100,99.52,14.22
100,99.52,14.03
100,99.52,14.03
100,99.52,14.03
100,99.52,14.03
100,99.52,14.03
100,99.48,14.03
100,99.48,14.03
100,99.48,14.03
100,99.41,14.29
100,99.41,14.29
100,99.41,14.29
100,99.41,14.29
100,99.41,14.29
100,99.41,14.29
100,99.42,14.29
100,99.42,14.29
100,99.42,14.28
100,99.46,14.28
100,99.46,14.28
100,99.46,14.28
100,99.48,14.13
100,99.48,14.13
100,99.48,14.13
100,99.42,14.13
100,99.42,14.29
100,99.42,14.29
100,99.45,14.29
100,99.45,14.29
100,99.45,14.23
100,99.37,14.23
100,99.37,14.23
100,99.37,14.23
100,99.42,14.29
100,99.42,14.29
100,99.42,14.29
100,99.42,14.29
100,99.42,14.3
100,99.42,14.3
100,99.44,14.3
100,99.44,14.3
100,99.44,14.26
100,99.41,14.26
100,99.41,14.26
100,99.41,14.26
100,99.4,14.36
100,99.4,14.36
100,99.4,14.36
100,99.3,14.36
100,99.3,14.6
100,99.3,14.6
100,99.42,14.6
100,99.42,14.6
100,99.42,14.31
100,99.35,14.31
100,99.35,14.31
100,99.35,14.31
100,99.37,14.45
100,99.37,14.45
100,99.37,14.45
100,99.37,14.45
100,99.37,14.43
100,99.37,14.43
100,99.3,14.43
100,99.3,14.43
100,99.3,14.61
100,99.4,14.61
100,99.4,14.61
100,99.4,14.61
100,99.34,14.52
100,99.34,14.52
100,99.34,14.52
100,99.39,14.52
100,99.39,14.41
100,99.39,14.41
100,99.35,14.41
100,99.35,14.41
100,99.35,14.51
100,99.33,14.51
100,99.33,14.51
100,99.33,14.51
100,99.34,14.53
100,99.34,14.53
100,99.34,14.53
100,99.35,14.53
100,99.35,14.52
100,99.35,14.52
100,99.3,14.52
100,99.3,14.52
100,99.3,14.66
100,99.42,14.66
100,99.42,14.66
100,99.42,14.66
100,99.33,14.58
100,99.33,14.58
100,99.33,14.58
100,99.34,14.58
100,99.34,14.55
100,99.34,14.55
100,99.32,14.55
100,99.32,14.55
100,99.32,14.61
100,99.32,14.61
100,99.32,14.61
100,99.32,14.61
100,99.35,14.54
100,99.35,14.54
100,99.35,14.54
100,99.27,14.54
100,99.27,14.74
100,99.27,14.74
100,99.3,14.74
100,99.3,14.74
100,99.3,14.66
100,99.27,14.66
100,99.27,14.66
100,99.27,14.66
100,99.3,14.69
100,99.3,14.69
100,99.3,14.69
100,99.28,14.69
100,99.28,14.73
100,99.28,14.73
100,99.28,14.73
100,99.28,14.73
100,99.28,14.73
100,99.34,14.73
100,99.34,14.73
100,99.34,14.73
100,99.4,14.44
100,99.4,14.44
100,99.4,14.44
100,99.33,14.44
100,99.33,14.62
100,99.33,14.62
100,99.26,14.62
100,99.26,14.62
100,99.26,14.8
100,99.28,14.8
100,99.28,14.8
100,99.28,14.8
100,99.34,14.59
100,99.34,14.59
100,99.34,14.59
100,99.3,14.59
100,99.3,14.7
100,99.3,14.7
100,99.25,14.7
100,99.25,14.7
100,99.25,14.84
100,99.27,14.84
100,99.27,14.84
100,99.27,14.84
100,99.27,14.78
100,99.27,14.78
100,99.27,14.78
100,99.27,14.78
100,99.27,14.79
100,99.27,14.79
100,99.23,14.79
100,99.23,14.79
100,99.23,14.89
100,99.33,14.89
100,99.33,14.89
100,99.33,14.89
100,99.26,14.84
100,99.26,14.84
100,99.26,14.84
100,99.26,14.84
100,99.26,14.84
100,99.26,14.84
100,99.3,14.84
100,99.3,14.84
100,99.3,14.75
100,99.2,14.75
100,99.2,14.75
100,99.2,14.75
100,99.28,14.79
100,99.28,14.79
100,99.28,14.79
100,99.2,14.79
100,99.2,15.01
100,99.2,15.01
100,99.19,15.01
100,99.19,15.01
100,99.19,15.03
100,99.15,15.03
100,99.15,15.03
100,99.15,15.03
100,99.19,15.04
100,99.19,15.04
100,99.19,15.04
100,99.25,15.04
100,99.25,14.89
100,99.25,14.89
100,99.25,14.89
100,99.25,14.89
100,99.25,14.89
100,99.2,14.89
100,99.2,14.89
100,99.2,14.89
100,99.23,14.93
100,99.23,14.93
100,99.23,14.93
100,99.23,14.93
100,99.23,14.96
100,99.23,14.96
100,99.09,14.96
100,99.09,14.96
100,99.09,15.3
100,99.2,15.3
100,99.2,15.3
100,99.2,15.3
100,99.23,14.97
100,99.23,14.97
100,99.23,14.97
100,99.17,14.97
100,99.17,15.11
100,99.17,15.11
100,99.09,15.11
100,99.09,15.11
100,99.09,15.31
100,99.12,15.31
100,99.12,15.31
100,99.12,15.31
100,99.15,15.18
100,99.15,15.18
100,99.15,15.18
100,99.09,15.18
100,99.09,15.32
100,99.09,15.32
100,99.08,15.32
100,99.08,15.32
100,99.08,15.37
100,99.12,15.37
100,99.12,15.37
100,99.12,15.37
100,99.14,15.22
100,99.14,15.22
100,99.14,15.22
100,99.23,15.22
100,99.23,14.99
100,99.23,14.99
100,99.05,14.99
100,99.05,14.99
100,99.05,15.44
100,99.12,15.44
100,99.12,15.44
100,99.12,15.44
100,99.12,15.27
100,99.12,15.27
100,99.12,15.27
100,99.14,15.27
100,99.14,15.24
100,99.14,15.24
100,99.12,15.24
100,99.12,15.24
100,99.12,15.3
100,99.08,15.3
100,99.08,15.3
100,99.08,15.3
100,99.14,15.25
100,99.14,15.25
100,99.14,15.25
100,99.12,15.25
100,99.12,15.31
100,99.12,15.31
100,99.15,15.31
100,99.15,15.31
100,99.15,15.24
100,99.14,15.24
100,99.14,15.24
100,99.14,15.24
100,99.09,15.38
100,99.09,15.38
100,99.09,15.38
100,99.12,15.38
100,99.12,15.31
100,99.12,15.31
100,99.16,15.31
100,99.16,15.31
100,99.16,15.21
100,99.12,15.21
100,99.12,15.21
100,99.12,15.21
100,99.12,15.34
100,99.12,15.34
100,99.12,15.34
100,99.07,15.34
100,99.07,15.46
100,99.07,15.46
100,99.12,15.46
100,99.12,15.46
100,99.12,15.35
100,99.09,15.35
